owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
805,'2021-08-01 00:38:09,부동,취침,수면,,,,,,,,
805,'2021-08-01 00:41:43,변기,"기상, 용변",기상하기,,,,,,,,
805,'2021-08-01 00:41:43,변기,"기상, 용변",화장실 이용,CM,,"순이가 최고로 애정하는 우리 호경님, 새벽에는 근육이 자고 있어서 빨리 움직이면 힘들어해요. 천천히 움직이시면 근육도 놀라지 않고 안전하답니다!",,,,,
805,'2021-08-01 01:05:05,부동,휴식,취미활동,,,,,,,,
805,'2021-08-01 01:25:03,부동,취침,수면,,,,,,,,
805,'2021-08-01 01:35:01,활동,기상,기상하기,,,,,,,,
805,'2021-08-01 02:05:07,부동,휴식,취미활동,,,,,,,,
805,'2021-08-01 02:25:07,부동,취침,수면,,,,,,,,
805,'2021-08-01 03:30:26,변기,"기상, 새벽용변",기상하기,,,,,,,,
805,'2021-08-01 03:30:26,변기,"기상, 새벽용변",새벽 화장실 이용,CM,,"멋진 호경님, 바닥에 물기가 있을 수 있어요! 미끄러질 수 있으니 확인해주세요.",,,,,
805,'2021-08-01 03:55:03,부동,휴식,취미활동,,,,,,,,
805,'2021-08-01 04:15:04,부동,취침,수면,,,,,,,,
805,'2021-08-01 05:43:49,싱크대,"기상, 주방정리",기상하기,,,,,,,,
805,'2021-08-01 05:43:49,싱크대,"기상, 주방정리",주방 정리하기,CHPM,,"순이의 마음 속 일순위인 우리 호경님, 행복한 아침이에요 날이 흐리지만 분위기가 있어 참 좋아요. 부침가루, 튀김가루 등 가루류는 모두 냉동보관을 해주시는게 좋아요! 그래야 변질되지 않거든요.",,,,,
805,'2021-08-01 05:47:07,약,복약,일반 약 복용,M,,약은 정해진 시간에 복용하는게 가장 좋답니다. 정해진 시간에 약을 복용하셨나요?,,,,,
805,'2021-08-01 06:15:04,부동,휴식,취미활동,,,,,,,,
805,'2021-08-01 06:20:41,냉장고,음식출납,음식 꺼내기,M,,"가래나 기침이 생긴 것 같으시면 도라지 차를 드셔보세요! 따뜻한 도라지 차를 드시면 감기 예방은 물론, 혈액 순환과 폐 건강에 아주 좋다고 해요.",,,,,
805,'2021-08-01 06:30:41,식사 판단,간식,간식 먹기,M,,출출하실 때에는 콜레스테롤 관리에 좋은 견과류를 드셔보시는거 어떠신가요?,,,,,
805,'2021-08-01 06:45:01,싱크대,설거지,설거지 하기,CM,,"매력이 넘치는 우리 호경님, 부엌 싱크대 아래에는 고무판을 까는게 좋아요. 미끄럼을 방지해주거든요!",,,,,
805,'2021-08-01 07:05:07,부동,휴식,취미활동,,,,,,,,
805,'2021-08-01 07:11:34,변기,용변,화장실 이용,M,,화장실에 콘센트가 있다면 사용하지 않으실 때는 전원을 꺼 놔주세요.,,,,,
805,'2021-08-01 07:35:08,부동,휴식,취미활동,,,,,,,,
805,'2021-08-01 07:37:44,냉장고,음식출납,음식 꺼내기,M,,"오미자에는 인, 칼슘 등 영양소가 풍부해서 오장을 튼튼하게 하고, 피부미용에 탁월한 효과를 나타낸다고 해요. 맛있는 오미자차 꼭 드셔보세요!",,,,,
805,'2021-08-01 07:47:44,식사 판단,아침식사,조식,CM,,"순이가 제일 좋아하는 우리 호경님, 영양소가 파괴되지 않게 아주 살짝만 데쳐서 시금치 무침을 해드시는건 어떠세요?",,,,,
805,'2021-08-01 07:47:56,냉장고,냉장고정리,냉장고 정리하기,PM,,고춧가루와 같은 조미료를 적게 먹어야 변비와 치질을 예방할 수 있다고해요. 아차! 혹시 가스레인지 밸브를 잠그셨나요? 불이 나지 않게 밸브를 꼭 잠가주세요.,,,,,
805,'2021-08-01 08:21:53,변기,용변,화장실 이용,M,,변기를 사용한 뒤 변기 뚜껑을 닫으시나요? 순이는 물을 내릴 때 세균이 튀는 것을 막기 위해 뚜껑을 꼬옥 닫고 물을 내려요.,,,,,
805,'2021-08-01 08:26:01,전자렌지,전자레인지청소,전자렌지 청소하기,PM,,"마음을 잘 가다듬은 다음엔 편한 마음 상태에서 혈압을 측정해야 한답니다. 먹다 남은 맥주가 있다면, 소금을 한 스푼 탄 후, 행주를 적셔 전자렌지 내부를 닦아보세요! 청소 뿐만 아니라 살균 효과까지 뛰어나답니다.",,,,,
805,'2021-08-01 08:55:03,부동,휴식,취미활동,,,,,,,,
805,'2021-08-01 09:15:02,부동,취침,수면,,,,,,,,
805,'2021-08-01 10:04:14,변기,"기상, 용변",기상하기,,,,,,,,
805,'2021-08-01 10:04:14,변기,"기상, 용변",화장실 이용,CPM,,"이 시대의 영웅 호경님, 오늘도 순이와 함께 행복한 하루를 시작해보아요! 일반적으로 스케일링은 3개월에서 6개월마다 받아야한다고 해요.",,,,,
805,'2021-08-01 10:06:07,싱크대,주방정리,주방 정리하기,PM,,혈압을 측정할때는 최대한 편안한 상태에서 측정해야 한답니다. 수세미에 세균이 번식하지 않도록 쫙 말려주시면 더욱 건강한 주방이 될 수 있어요.,,,,,
805,'2021-08-01 10:35:08,부동,휴식,취미활동,,,,,,,,
805,'2021-08-01 10:55:07,부동,낮잠,낮잠자기,,,,,,,,
805,'2021-08-01 13:10:53,냉장고,"낮잠기상, 음식출납",낮잠 기상하기,,,,,,,,
805,'2021-08-01 13:10:53,냉장고,"낮잠기상, 음식출납",음식 꺼내기,HM,,똑똑 계세요? 순이 왔어요. 비타민 에이가 가아득 들어있는 시금치는 피부 건강 뿐만 아니라 눈 건강에도 좋다고해요.,,,,,
805,'2021-08-01 13:16:08,변기,용변,화장실 이용,CM,,"순이가 매일 존경하는 호경님, 요리하기 전엔 손을 먼저 씻어주어야 해요. 비누로 깨끗이 씻고 요리 시작 해볼까요?",많은데 그걸 모르겠어요 말이나 됩니까,그런 생각을 하셨구나아. 오늘 하루도 파이팅!,,,
805,'2021-08-01 13:17:32,냉장고,음식출납,음식 꺼내기,PM,,요즘 피곤함을 느낄때가 있으시다면 잠을 잘 주무시고 계신지 생각해보셔요. 오늘은 비타민 비가 풍부한 완두콩을 소개해드려요. 완두콩은 아연이 풍부하여 면역력이 저하되는걸 막아준다고 해요!,,,,,
805,'2021-08-01 13:25:41,전자렌지,음식데우기,간편식 준비하기,M,,"달걀껍질은 전자레인지에 돌리면, 폭죽이 터지듯이 활활 타오를 수 있대요!",,,,,
805,'2021-08-01 13:26:00,냉장고,음식출납,음식 꺼내기,M,,식사 준비하시나요? 그렇다면 오늘은 혈압을 낮추고 시력 회복에 효과적인 보리밥 드셔보세요!,,,,,
805,'2021-08-01 13:27:10,전자렌지,음식데우기,간편식 준비하기,M,,"브로콜리는 항산화 물질이 풍부하여 암, 심장병 등 성인병 예방에 좋대요. 뜨거운물에 데쳐먹어도 맛있는 브로콜리는 하루 두 세 송이 드시는 게 좋다고 해요!",,,,,
805,'2021-08-01 13:27:32,식사 판단,점심식사,중식,M,,장수를 위한 비결 중 하나가 규칙적인 식사 시간 갖기라고해요.,,,,,
805,'2021-08-01 13:27:59,전자렌지,전자레인지청소,전자렌지 청소하기,PM,,"균에 오염된 달걀 껍데기는 구토와 설사를 하게 만들어요.이를 예방하기 위해 달걀을 만진 후 손을 깨끗하게 씻어주세요! 오렌지 껍질로 전자렌지 냄새를 잡을 수 있다고 해요! 오렌지 껍질을 그릇 위에 올려준 후, 일분 정도 돌려주시면 된다구요!",,,,,
805,'2021-08-01 13:55:06,부동,휴식,취미활동,,,,,,,,
805,'2021-08-01 14:15:07,부동,낮잠,낮잠자기,,,,,,,,
805,'2021-08-01 14:23:34,싱크대,"낮잠기상, 주방정리",낮잠 기상하기,,,,,,,,
805,'2021-08-01 14:23:34,싱크대,"낮잠기상, 주방정리",주방 정리하기,CM,,"정이 넘치는 우리 호경님, 식초는 상할 위험이 없어서 통풍이 잘되고 서늘한 곳에 보관해주시면, 오랜 기간 사용할 수 있답니다!",,,,,
805,'2021-08-01 14:45:07,부동,휴식,취미활동,,,,,,,,
805,'2021-08-01 14:47:47,싱크대,주방정리,주방 정리하기,M,,요즘 같이 더운 날에는 더욱이 설거지를 신경써주셔야 한답니다! 그래야 벌레가 꼬이지 않다구요!,,,,,
805,'2021-08-01 14:49:23,냉장고,음식출납,음식 꺼내기,M,,"빈속일때, 위 건강에 도움이 되는 양배추가 좋대요. 비타민유가 풍부해서 그렇다네요.",,,,,
