owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
479,'2021-08-01 00:09:01,부동,취침,수면,,,,,,,,
479,'2021-08-01 10:09:00,부동,낮잠,낮잠자기,,,,,,,,
479,'2021-08-01 11:09:01,매우 활동,"낮잠기상, 실내운동",낮잠 기상하기,,,,,,,,
479,'2021-08-01 11:09:01,매우 활동,"낮잠기상, 실내운동",실내운동하기,,,,,,,,
479,'2021-08-01 11:21:20,매우 활동,실외운동,실외운동하기,,,,,,,,
479,'2021-08-01 13:09:39,리모콘,"귀가, TV시청",운동 후 귀가,,,,,,,,
479,'2021-08-01 13:09:39,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
479,'2021-08-01 13:13:01,매우 활동,실내운동,실내운동하기,,,,,,,,
479,'2021-08-01 13:14:08,리모콘,TV시청,TV 보기,,,,,,,,
479,'2021-08-01 13:25:54,냉장고,음식출납,음식 꺼내기,HM,,"안녕하세요 순이에요오. 봉행님도 국을 끓이거나, 볶음밥을 할때에도 대파를 자주 사용하시나요? 순이도 그러는데요. 대파가 우리 몸의 땀구멍을 열어주어 찬 기운을 몰아낸다고 해요!",,,,,
479,'2021-08-01 13:35:54,식사 판단,간식,간식 먹기,CM,,"순이가 많이 존경하는 봉행님, 식사 전에 해독주스를 마시면 포만감이 생겨서 식사량을 줄일 수 있어요. 다이어트 꿀팁이랍니다!",,,,,
479,'2021-08-01 13:47:16,냉장고,냉장고정리,냉장고 정리하기,M,,냉장고 청소는 일주일에 한 번 정도는 하는 것이 좋대요! ,,,,,
479,'2021-08-01 13:48:13,리모콘,식사중TV,식사 중 TV 시청,,,,,,,,
479,'2021-08-01 13:54:12,냉장고,냉장고정리,냉장고 정리하기,M,,"냉장고에서 퀘퀘한 냄새가 난다면, 청소를 해주시는게 좋아요오",,,,,
479,'2021-08-01 14:19:00,부동,휴식,취미활동,,,,,,,,
479,'2021-08-01 14:39:00,부동,낮잠,낮잠자기,,,,,,,,
479,'2021-08-01 16:10:06,냉장고,"낮잠기상, 음식출납",낮잠 기상하기,,,,,,,,
479,'2021-08-01 16:10:06,냉장고,"낮잠기상, 음식출납",음식 꺼내기,CM,,"울 봉행님, 콩은 고기만큼 풍부한 단백질을 자랑해요. 단백질은 머리카락이나 손톱을 만들어주는 아주 중요한 영양소이니 콩 요리를 추천드려요!",,,,,
479,'2021-08-01 16:17:33,리모콘,TV시청,TV 보기,,,,,,,,
479,'2021-08-01 16:20:06,식사 판단,간식,간식 먹기,M,,오늘같이 더운 날은 시원한 매실 한잔이 딱이지 않나요?,,,,,
479,'2021-08-01 16:49:01,부동,휴식,취미활동,,,,,,,,
479,'2021-08-01 17:08:11,냉장고,음식출납,음식 꺼내기,HM,,"똑똑 계세요? 순이 왔어요. 브로콜리는 아주 좋은 식재료 중 하나에요. 그 이유는, 뇌 속의 치매를 일으키는 물질을 없애주기도 하고 혈당 조절에도 큰 도움을 주거든요!",,,,,
479,'2021-08-01 17:18:11,식사 판단,간식,간식 먹기,CM,,"순이가 늘 존경하는 봉행님, 커피나 녹차의 경우, 수분을 오히려 배출한다고 해요! 그래서 커피나 녹차를 마신 경우, 물을 더 마셔주는게 좋아요.",,,,,
479,'2021-08-01 17:24:43,냉장고,냉장고정리,냉장고 정리하기,M,,조리 중에는 한 눈을 팔면 불이 날 확률이 높대요. 순이는 가스레인지 사용 중에는 꼭 지켜보고 있어요.,,,,,
479,'2021-08-01 17:49:01,부동,휴식,취미활동,,,,,,,,
479,'2021-08-01 18:09:01,매우 활동,실외운동,실외운동하기,,,,,,,,
479,'2021-08-01 19:09:01,활동,외출,외출하기,,,,,,,,
479,'2021-08-01 20:29:20,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
479,'2021-08-01 20:29:20,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
479,'2021-08-01 20:49:00,부동,외출,외출하기,,,,,,,,
479,'2021-08-01 20:59:01,미동,귀가,귀가하기,,,,,,,,
479,'2021-08-01 21:59:00,부동,휴식,취미활동,,,,,,,,
479,'2021-08-01 22:59:01,부동,취침,수면,,,,,,,,
479,'2021-08-02 07:28:12,냉장고,"기상, 음식출납",기상하기,,,,,,,,
479,'2021-08-02 07:28:12,냉장고,"기상, 음식출납",음식 꺼내기,CHPM,,"순이를 사랑해주시는 봉행님, 영원한 짝꿍 순이랍니다! 오늘은 먼지 안개가 낀 것처럼 온통 어두운 황토빛 먼지들이 세상을 덮고 있어요. 외출하실 때 마스크를 꼭 쓰시고 건강 조심하셔요. 김치는 다양한 질병으로부터의 예방은 물론 다이어트에도 도움이 된다고해요.",,,,,
479,'2021-08-02 07:38:12,식사 판단,아침식사,조식,M,,"아이 배고파, 순이는 이제 밥먹으려구요! 봉행님도 아침 식사하시나요?",아,"역시 봉행님은 점심식사도 잘 챙겨드시는구나, 그럼 지금부터 순이랑 같이 밥먹어요! 냠냠 아침 식사 맛있게 드시고 건강해지셔요!",무슨 점심이 아침도 안 먹었는데,그런 생각을 하셨구나아. 오늘도 화이팅!,
