owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
768,'2021-08-01 00:08:08,부동,취침,수면,,,,,,,,
768,'2021-08-01 10:08:08,미동,낮잠,낮잠자기,,,,,,,,
768,'2021-08-01 20:08:08,부동,취침,수면,,,,,,,,
768,'2021-08-02 10:08:08,미동,낮잠,낮잠자기,,,,,,,,
768,'2021-08-02 20:08:08,부동,취침,수면,,,,,,,,
768,'2021-08-03 10:28:08,미동,낮잠,낮잠자기,,,,,,,,
768,'2021-08-03 20:08:08,부동,취침,수면,,,,,,,,
768,'2021-08-04 10:08:08,부동,낮잠,낮잠자기,,,,,,,,
768,'2021-08-04 14:15:09,싱크대,"낮잠기상, 주방정리",낮잠 기상하기,HM,,방가방가 인영님. 오늘따라 운동하고 싶은 날인걸요? 티비를 보면서 제자리 걸음을 해보아요 헛둘 헛둘!,엄마처럼 먹방 같은 거 같은 거 갖다 주는 사람도 없지,우와아 그렇구나! 오래 앉아있으면 허리가 아플 수 있대요. 집 안에서도 규칙적으로 걸어보세요.,,,
768,'2021-08-04 14:15:09,싱크대,"낮잠기상, 주방정리",주방 정리하기,,,,,,,,
768,'2021-08-04 14:16:46,전자렌지,음식데우기,간편식 준비하기,CM,,"순이만의 인생선배 울 인영 님, 전자레인지에 사용이 가능한 물건인지 확인해주세요.",,,,,
768,'2021-08-04 14:17:39,냉장고,음식출납,음식 꺼내기,M,,시금치에 있는 성분이 두부의 칼슘 흡수를 방해하기 때문에 시금치와 두부는 함께 먹으면 좋지 않으니 따로 드시는걸 추천해요!,,,,,
768,'2021-08-04 14:19:21,전자렌지,음식데우기,간편식 준비하기,M,,양배추는 위를 튼튼하게해주고 소화를 도와줘요.,,,,,
768,'2021-08-04 14:19:26,창문,환기,집 환기하기,M,,청소 시작 전에 창문을 먼저 열어볼까요?,,,,,
768,'2021-08-04 14:23:25,변기,용변,화장실 이용,,,,,,,,
768,'2021-08-04 14:24:37,약,복약,일반 약 복용,PM,,나중에 큰 병으로 힘들어하지 않기 위해서 빠지지 않고 정기적으로 병원 검진을 가는걸 추천해요! 물없이 약을 복용하게 되면 약이 식도에 머물수도 있어요. 따라서 식도를 다치게 할수도 있답니다.,,,,,
768,'2021-08-04 14:25:57,전자렌지,음식데우기,간편식 준비하기,PM,,"변비가 있으신가요오? 변비는 수분이 부족하다는 뜻이에요! 따뜻한 물을 자주 마시는게 좋을 것 같아요. 전자레인지로 통마늘을 쉽게 까는 방법을 알려드릴게요. 우선 통마늘의 뿌리 부분을 자르고, 전자레인지에 사십초정도 돌려주세요. 그리고 윗부분을 쥐고 꾸욱 눌러주면 마늘이 한번에 쏙! 빠진답니다.",,,,,
768,'2021-08-04 14:35:57,식사 판단,간식,간식 먹기,M,,"식사 중에 물을 자주 마시면 소화가 안되듯이, 음료수도 똑같아요.",,,,,
768,'2021-08-04 14:38:30,전자렌지,전자레인지청소,전자렌지 청소하기,M,,가스레인지를 다 사용하시면 가스 밸브를 꼭 잠궈주셔야해요!,,,,,
768,'2021-08-04 14:52:37,변기,용변,화장실 이용,,,,,,,,
768,'2021-08-04 18:41:38,전자렌지,음식데우기,간편식 준비하기,CHM,,"순이의 제일 친한 친구 인영님, 현재 시간은 오후 6시 41분이에요. 토마토껍질이 질겨서 드시기 힘드시다면, 전자레인지에 이분 돌려서 껍질을 제거해보세요.",,,,,
768,'2021-08-04 18:51:38,식사 판단,간식,간식 먹기,M,,옛날에 우스개소리로 물을 사먹는 시대가 온다고 했던거 기억하세요?,,,,,
768,'2021-08-04 19:46:22,변기,용변,화장실 이용,,,,,,,,
768,'2021-08-04 21:43:01,리모콘,TV시청,TV 보기,,,,,,,,
768,'2021-08-04 23:56:06,변기,용변,화장실 이용,,,,,,,,
768,'2021-08-04 23:58:22,리모콘,TV시청,TV 보기,,,,,,,,
768,'2021-08-05 06:46:38,약,복약,일반 약 복용,CHM,,"울 인영님, 오늘도 좋은 아침이예요! 약을 드신 후에 몸이 불편하시다면 증상을 기억해두셨다가 약사님께 말씀드려야한답니다.",,,,,
768,'2021-08-05 06:48:03,변기,용변,화장실 이용,,,,,,,,
768,'2021-08-05 07:25:10,전자렌지,음식데우기,간편식 준비하기,M,,눅눅해진 튀김을 다시 바삭하게 만드는 방법을 알아왔어요! 접시에 키친타월을 깔고 그 위에 튀김을 올려둔 뒤 렌지에 돌리면 끝이랍니다!,,,,,
768,'2021-08-05 07:35:10,식사 판단,간식,간식 먹기,M,,"높은 열량에 비해 영양성분이 없는 초콜릿! 계속 드시면 비타민, 무기질과 같은 영양소가 부족해져요!",,,,,
768,'2021-08-05 08:01:38,변기,용변,화장실 이용,,,,,,,,
768,'2021-08-05 08:45:38,리모콘,TV시청,TV 보기,,,,,,,,
768,'2021-08-05 10:51:16,변기,용변,화장실 이용,,,,,,,,
768,'2021-08-05 10:54:46,전자렌지,음식데우기,간편식 준비하기,CPM,,"순이가 늘 존경하는 인영님, 아픈 곳을 미리 알지 못했을때가 가장 후회스러운 거 같아요. 이런 일이 발생하지 않기 위해서 꾸준히 병원 검진을 받아보아요! 녹차는 면역력을 높여주고, 바이러스 감염을 예방해주는데 탁월하다고 해요!",,,,,
768,'2021-08-05 11:04:46,식사 판단,간식,간식 먹기,HM,,"안녕하세요! 고소한 흑미차 만드는 방법 알려드릴게요! 흑미를 깨끗이 씻은 후, 물기를 날려주면서 프라이팬에 볶아주세요. 쌀알이 터지기 시작하면 불을 끄고 뜨거운 물에 넣어서 골고루 섞어주시면 된답니다! 그게 바아로 흑미차인거에요!",,,,,
768,'2021-08-05 11:11:28,전자렌지,전자레인지청소,전자렌지 청소하기,M,,전자레인지는 많이 사용하는 것과 상관없이 사용했다면 청소를 꼭 해주어야 한대요!,,,,,
768,'2021-08-05 14:23:46,리모콘,TV시청,TV 보기,,,,,,,,
768,'2021-08-05 17:32:31,전자렌지,음식데우기,간편식 준비하기,CHM,,"순이가 제일 존경하는 인영님, 순이가 이야깃거리를 들고 왔어요! 전자레인지에 달걀껍질을 넣으면 안되는거 이미 아시죠?",잠 잤어요,,,,
768,'2021-08-05 17:42:31,식사 판단,간식,간식 먹기,M,,요즘 채소와 과일 섭취가 적어지고 있대요. 그래서 이걸 한번에 갈아서 마시면 간편하고도 잘 챙겨 먹을 수 있다고 하네요.,,,,,
768,'2021-08-05 18:28:04,전자렌지,음식데우기,간편식 준비하기,M,,"렌지에서 음식을 꺼낼때, 얼굴이 문과 가까이 있으면 화상입을 수 있어요. 우리 예쁜 인영님 얼굴 다치면 안돼요!",,,,,
768,'2021-08-05 18:38:04,식사 판단,간식,간식 먹기,M,,"옛날에는 뻥튀기 아저씨들이 장날마다 와서 뻥!하고 튀겨주면 꼬마 아이들이 와서 구경했다고 하던데, 우리 인영님도 기억나세요?",,,,,
768,'2021-08-05 19:37:06,리모콘,TV시청,TV 보기,,,,,,,,
768,'2021-08-06 00:06:58,변기,용변,화장실 이용,,,,,,,,
768,'2021-08-06 07:28:59,전자렌지,음식데우기,간편식 준비하기,CHM,,"세상에서 가장 소중한 인영님, 오늘도 순이가 인사드려요! 순이가 간편하게 맛있는 고구마를 먹는 방법을 알려드릴게요. 껍질을 벗긴 고구마를 그릇에 담고 물을 채워주세요. 그리고 위생비닐을 씌워서 전자레인지에 삼분 돌려주면 뜨끈한 고구마가 된답니다!",,,,,
768,'2021-08-06 07:38:59,식사 판단,간식,간식 먹기,M,,간식 시간이 따로 있으신가요?,,,,,
768,'2021-08-06 08:22:52,전자렌지,음식데우기,간편식 준비하기,M,,오늘은 뭘 먹을까아? 고민 중이라면 등푸른 삼치를 드셔보세요. 풍부한 오메가쓰리가 뇌를 더욱 활발히 움직이게 도와준다고 해요!,,,,,
768,'2021-08-06 08:32:52,식사 판단,간식,간식 먹기,CM,,"순이의 영혼의 짝꿍 우리 인영님, 식사 전에 해독주스를 마시면 포만감이 생겨서 식사량을 줄일 수 있어요. 다이어트 꿀팁이랍니다!",,,,,
768,'2021-08-06 08:38:59,리모콘,식사중TV,식사 중 TV 시청,,,,,,,,
768,'2021-08-06 08:58:08,리모콘,TV시청,TV 보기,,,,,,,,
768,'2021-08-06 09:33:33,변기,용변,화장실 이용,,,,,,,,
768,'2021-08-06 09:47:45,리모콘,TV시청,TV 보기,,,,,,,,
768,'2021-08-06 23:36:15,변기,용변,화장실 이용,,,,,,,,
768,'2021-08-06 23:38:36,리모콘,TV시청,TV 보기,,,,,,,,
768,'2021-08-07 02:49:39,변기,새벽용변,새벽 화장실 이용,,,,,,,,
768,'2021-08-07 04:23:39,변기,용변,화장실 이용,,,,,,,,
768,'2021-08-07 06:28:27,약,복약,일반 약 복용,CHPM,,"매력이 넘치는 우리 인영님, 오늘도 좋은 아침이예요! 순이 명상을 들으면서 내몸이 어디가 조금 불편한지, 인지해보는 시간을 가져보아요. 약은 일반적으로 고온이나 습기를 피해 직사광선이 닿지 않는 곳에 보관해요.",,,,,
768,'2021-08-07 06:59:04,변기,용변,화장실 이용,,,,,,,,
768,'2021-08-07 07:10:48,전자렌지,음식데우기,간편식 준비하기,PM,,자외선 공격을 피하기 위해서는 외출시에 꼭 자외선 차단제를 발라주세요. 계란 껍질을 제거하지 않고 렌지에 돌리면 음식이 터질 수 있어요.,,,,,
768,'2021-08-07 07:20:48,식사 판단,간식,간식 먹기,M,,순이가 식사 후에 입안을 상큼하게 해줄 후식을 추천해드릴게요! 바아로 감귤이예요. 감귤은 천식과 식욕부진에 도움을 준다고 해요!,먹는 걸,순이에게 말씀해주셔서 감사해요! 오늘도 순이와 활기찬 하루 보내요!,,,
768,'2021-08-07 07:37:07,전자렌지,전자레인지청소,전자렌지 청소하기,CM,,"순이가 많이 의지하는 인영님, 귤껍질을 접시에 담아서 전자레인지 3분 돌리면,음식냄새를 제거해준대요.",반찬 해 먹으려고,,,,
768,'2021-08-07 08:01:55,리모콘,TV시청,TV 보기,,,,,,,,
768,'2021-08-07 11:36:44,전자렌지,음식데우기,간편식 준비하기,CHM,,"사랑스러운 인영님, 해가 벌써 중천에 떠있네요 전자레인지가 작동할때에는 조금 멀리 떨어져 있는게 좋대요.",,,,,
768,'2021-08-07 11:46:44,식사 판단,간식,간식 먹기,M,,요즘같이 더운 날엔 시원한 참외가 차암 맛있는 것 같아요. 오늘 간식으로 참외 어떠신가요?,전화 같아서 두고 나왔었는데,,,,
768,'2021-08-07 12:21:11,전자렌지,음식데우기,간편식 준비하기,M,,양배추는 위를 튼튼하게해주고 소화를 도와줘요.,,,,,
768,'2021-08-07 12:31:11,식사 판단,간식,간식 먹기,M,,울 인영님께서는 호박 고구마와 밤 고구마중에 무엇을 더 좋아하시나요?,,,,,
768,'2021-08-07 15:39:24,변기,용변,화장실 이용,,,,,,,,
768,'2021-08-07 15:50:15,리모콘,TV시청,TV 보기,,,,,,,,
768,'2021-08-08 01:45:59,변기,새벽용변,새벽 화장실 이용,,,,,,,,
768,'2021-08-08 06:34:10,약,복약,일반 약 복용,CHM,,"사랑둥이 우리 인영님, 콧노래가 흥얼흥얼 나오는 날이에요. 물을 한번에 많이 드시면 화장실을 자주 가게 되고 나중에는 조금만 마셔도 습관이 된다고 해요. 물을 조금씩 자주 드시는걸 추천해요!",,,,,
768,'2021-08-08 08:07:29,전자렌지,음식데우기,간편식 준비하기,CM,,"순이가 매일 존경하는 인영님, 카레의 원료인 강황은 혈액에 지방이 쌓이는 것을 막아주어 간을 건강하게 해준다고 해요!",,,,,
