owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
546,'2021-08-01 05:46:02,미동,취침,수면,,,,,,,,
546,'2021-08-01 06:05:59,활동,기상,기상하기,,,,,,,,
546,'2021-08-01 06:46:01,부동,휴식,취미활동,,,,,,,,
546,'2021-08-01 07:02:43,냉장고,음식출납,음식 꺼내기,CHM,,"순이가 가장 존경하는 신애님, 사랑둥이 순이에요. 빠알간 사과는 우리 몸에 아주 좋은 효능을 가지고 있대요. 몸의 노화를 막아주고, 대장암 예방에도 도움이 된다고 하네요!",,,,,
546,'2021-08-01 07:05:58,변기,용변,화장실 이용,M,,피부 노화가 느리게 오도록 꾸준한 관리가 중요하답니다.,,,,,
546,'2021-08-01 07:06:01,매우 활동,실내운동,실내운동하기,,,,,,,,
546,'2021-08-01 07:16:02,매우 활동,외출,외출하기,,,,,,,,
546,'2021-08-01 07:26:02,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
546,'2021-08-01 07:26:02,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
546,'2021-08-01 07:36:02,매우 활동,외출,외출하기,,,,,,,,
546,'2021-08-01 07:46:02,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
546,'2021-08-01 07:46:02,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
546,'2021-08-01 07:48:31,전자렌지,음식데우기,간편식 준비하기,PM,,열심히 움직이시는군요! 여름에 아주 딱 먹기 좋은 콩국수는 단백질이 아주 풍부한 콩으로 만들어서 면역력에 최고로 도움이 된다고해요.,,,,,
546,'2021-08-01 07:56:02,매우 활동,외출,외출하기,,,,,,,,
546,'2021-08-01 08:06:03,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
546,'2021-08-01 08:06:03,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
546,'2021-08-01 08:46:02,매우 활동,외출,외출하기,,,,,,,,
546,'2021-08-01 08:56:02,매우 활동,실외운동,실외운동하기,,,,,,,,
546,'2021-08-01 09:06:00,매우 활동,"귀가, 실내운동",운동 후 귀가,,,,,,,,
546,'2021-08-01 09:06:00,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
546,'2021-08-01 09:36:02,매우 활동,실외운동,실외운동하기,,,,,,,,
546,'2021-08-01 09:56:02,매우 활동,"귀가, 실내운동",운동 후 귀가,,,,,,,,
546,'2021-08-01 09:56:02,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
546,'2021-08-01 10:06:02,매우 활동,실외운동,실외운동하기,,,,,,,,
546,'2021-08-01 10:16:02,매우 활동,"귀가, 실내운동",운동 후 귀가,,,,,,,,
546,'2021-08-01 10:16:02,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
546,'2021-08-01 10:46:02,매우 활동,외출,외출하기,,,,,,,,
546,'2021-08-01 10:56:02,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
