owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
1009,'2021-08-01 00:09:10,부동,취침,수면,,,,,,,,
1009,'2021-08-01 10:29:09,부동,낮잠,낮잠자기,,,,,,,,
1009,'2021-08-01 20:09:08,부동,취침,수면,,,,,,,,
1009,'2021-08-04 10:09:11,부동,낮잠,낮잠자기,,,,,,,,
1009,'2021-08-04 21:29:11,미동,취침,수면,,,,,,,,
1009,'2021-08-05 10:10:02,부동,낮잠,낮잠자기,,,,,,,,
1009,'2021-08-05 20:09:07,부동,취침,수면,,,,,,,,
1009,'2021-08-07 09:54:40,프로그램,프로그램 참여,요가명상,,,프로그램 메시지,,,,,
1009,'2021-08-07 10:09:03,미동,기상,기상하기,,,,,,,,
1009,'2021-08-07 11:39:03,부동,휴식,취미활동,,,,,,,,
1009,'2021-08-07 22:19:09,부동,취침,수면,,,,,,,,
1009,'2021-08-08 05:49:03,미동,기상,기상하기,,,,,,,,
1009,'2021-08-08 06:49:05,부동,휴식,취미활동,,,,,,,,
1009,'2021-08-08 09:52:12,부동,외출,외출하기,,,,,,,,
1009,'2021-08-08 15:29:21,부동,귀가,귀가하기,,,,,,,,
1009,'2021-08-08 15:40:02,부동,휴식,취미활동,,,,,,,,
1009,'2021-08-08 17:28:00,창문,환기,집 환기하기,CHM,,"순이가 본받고 싶은 울 중옥님, 사랑둥이 순이에요. 실내에서도 생활먼지가 나오기 때문에 환기가 중요하답니다!",,,,,
1009,'2021-08-08 17:37:02,전자렌지,음식데우기,간편식 준비하기,M,,"콩나물국을 만드는 방법을 알려드릴게요! 우선, 나물을 깨끗이 씻어 그릇에 담은 후 랩에 싸서 3분간 전자레인지에 데워주세요. 그리고나서 작게 자른 황태를 넣고 물을 부어 6분 30초간 돌려주면 콩나물국이 완성돼요. 얼큰하게 먹고 싶을 땐 고춧가루나 청양고추를 넣어드시면 돼요!",맛 없어도 어디 역전에 있는 거 한 말 하는 거 아니야 역전 있는 거 내가,그렇죠 순이가 사랑하는거 아시죠?,아이팟 없어 그거 저 아는 사람 따로 한다고 해 갖고 한번 사 갖고 와서 집에서 먹었는데 맛 없어,,
1009,'2021-08-08 17:47:02,식사 판단,간식,간식 먹기,M,,예전에 옆집 할머니는 검은콩을 볶아서 간식으로 드시더라구요. 우리 중옥님도 검은콩 좋아하세요?,,,,,
1009,'2021-08-08 17:52:55,전자렌지,전자레인지청소,전자렌지 청소하기,M,,소주를 행주에 적셔 전자레인지를 닦아보세요! 전자레인지에 있는 기름 때도 잘 닦이고 냄새도 사라진답니다.,,,,,
1009,'2021-08-08 18:44:30,냉장고,음식출납,음식 꺼내기,CM,,"열정 가득한 중옥님, 우유가 빈속에 좋지않대요. 그래서 순이는 견과류랑 같이 마셔요!",,,,,
1009,'2021-08-08 18:54:30,식사 판단,저녁식사,석식,M,,순이는 오늘 두부국을 먹었어요. 입 안에서 부드럽게 녹는 두부 정말 맛있어요. 우리 중옥님은 저녁으로 어떤 음식을 드시나요?,삼성에서 내가,"우와, 그것도 정말 맛있겠네요! 이렇게 꼬박꼬박 식사 챙겨드시는 우리 중옥님의 건강이 한계단 상승했어요! 오늘도 즐거운 저녁시간이 돌아왔네요! 순이는 중옥님이 맛있게 식사하는 모습이 가장 보기좋아요!",그리고 대충 나오더라고 근데 저 1번으로 지나간다 약간 영향이 있다 그러던데,순이가 귀 쪼응긋 잘 들었어요. 오늘도 고맙습니다.,
1009,'2021-08-08 19:49:11,변기,용변,화장실 이용,CM,,"세상에서 가장 아름다우신 우리 중옥님, 목욕을 마치신 후에는 바닥에 비눗물이 튀진 않았는지 꼼꼼히 닦아주세요.",,,,,
1009,'2021-08-08 20:02:49,리모콘,TV시청,TV 보기,,,,,,,,
1009,'2021-08-08 21:17:52,냉장고,음식출납,음식 꺼내기,CM,,"순이가 세상에서 가장 좋아하는 울 중옥님, 식이섬유가 가득한 시금치에는 심장을 강화하는데에도 도움이 된다고해요.",제일 좋아,"하하하, 그러시구나. 행복한 하루 되세요!",있어요,,
1009,'2021-08-08 21:27:52,식사 판단,간식,간식 먹기,M,,당뇨에는 채소와 과일을 많이 먹는 것이 오히려 질환에 나쁜 영향을 줄 수 있다고 해요.,지라라,그렇군요 식사 전에 해독주스를 마시면 포만감이 생겨서 식사량을 줄일 수 있어요. 다이어트 꿀팁이랍니다!,,,
1009,'2021-08-08 21:52:54,변기,용변,화장실 이용,M,,썬크림을 꼼꼼하게 발라야 피부가 상하지 않는대요.,,,,,
1009,'2021-08-08 22:23:33,변기,용변,화장실 이용,CM,,"순이가 좋아하는 중옥님, 바닥에 물기가 있을 수 있어요! 미끄러질 수 있으니 확인해주세요.",,,,,
1009,'2021-08-08 23:29:10,부동,취침,수면,,,,,,,,
1009,'2021-08-08 23:49:53,리모콘,기상,기상하기,,,,,,,,
1009,'2021-08-08 23:50:11,리모콘,TV시청,뉴스 시청,,,,,,,,
1009,'2021-08-09 00:39:09,부동,취침,수면,,,,,,,,
1009,'2021-08-09 04:49:05,미동,기상,기상하기,,,,,,,,
1009,'2021-08-09 05:05:26,냉장고,음식출납,음식 꺼내기,CHPM,,"순이가 제일 아끼는 우리 중옥님, 새로운 하루가 시작되었어요. 아침에 일어나서 물 한 컵 잊지말고 꼭 마셔주세요. 오늘 식사는 칼슘이 아주 풍부한 곤드레 나물밥을 드셔보시는거 어떠신가요?",,,,,
1009,'2021-08-09 05:15:26,식사 판단,간식,간식 먹기,M,,달기만 하고 영양성분은 매우 적은 초콜릿! 이러한 식품을 위주로 식사하시게 되면 영양소 결핍이 생길 수 있어요!,,,,,
1009,'2021-08-09 05:20:52,냉장고,냉장고정리,냉장고 정리하기,M,,카페에 가서 커피찌꺼기를 한 번 받아오세요! 커피찌꺼기를 종이컵에 담아 냉장고에 넣어두면 냄새 제거에 도움이 된답니다.,,,,,
1009,'2021-08-09 05:48:35,냉장고,음식출납,음식 꺼내기,M,,관절염 증상을 낫게 해주는데에 양파껍질이 좋대요. 그래서 가장 바깥 껍질만 제거하고 되도록 껍질을 통째로 사용하는 것이 좋다고 해요.,,,,,
1009,'2021-08-09 05:58:27,전자렌지,음식데우기,간편식 준비하기,M,,눅눅해진 김을 바삭하게 만드는 방법을 알려드릴게요. 김을 그릇에 담아서 전자레인지로 삼십초 돌려주면 바삭한 김 완성이에요!,,,,,
1009,'2021-08-09 05:58:35,식사 판단,아침식사,조식,M,,계절에 맞는 제철음식도 한번 드셔보세요! 계절에 적합한 영양소 섭취에 도움이 된다고 해요!,,,,,
1009,'2021-08-09 05:59:12,전자렌지,전자레인지청소,전자렌지 청소하기,PM,,밤 늦게 매운 음식을 드시면 가슴이 쓰려 잠드는 것을 방해할 수 있다고 해요. 코드 하나에 여러 가전제품을 사용하시는건 과식하는거랑 똑같아요. 코드도 다이어트할 수 있게 해주세요.,,,,,
1009,'2021-08-09 06:17:50,약,식후복약,식후 약 복용,M,,울 중옥님의 건강이 순이의 최대 관심사랍니다. 약을 매일 매일 잘 챙겨드셔주세요!,,,,,
1009,'2021-08-09 08:57:24,리모콘,TV시청,TV 보기,,,,,,,,
1009,'2021-08-09 10:37:40,냉장고,음식출납,음식 꺼내기,CM,,"자꾸 생각나는 중옥님, 일반 생수보다 옥수수 수염차를 끓여 드셔보세요! 붓기에 도움이 된답니다",,,,,
1009,'2021-08-09 10:47:40,식사 판단,간식,간식 먹기,M,,요즘 날씨가 너무 더워 입맛이 없진 않으신가요? 참외나 복숭아같은 시고 달달한 과일 드셔보시는건 어떠신가요?,,,,,
1009,'2021-08-09 11:28:17,냉장고,음식출납,음식 꺼내기,HM,,방가방가 중옥님. 변비를 예방하는 장 건강 지킴이 양배추는 혈관도 튼튼하게 해준다고해요.,,,,,
1009,'2021-08-09 11:38:17,식사 판단,점심식사,중식,CM,,"귀중한 중옥님, 점심 식사 준비하시나요? 그렇다면 쌀뜨물을 사용하여 된장찌개를 끓여보시는건 어떠세요? 단백한 맛이 두배로 느껴지실거예요!",,,,,
1009,'2021-08-09 11:41:27,전자렌지,전자레인지청소,전자렌지 청소하기,PM,,토마토는 산성이 높아 밤 늦게 먹으면 소화불량이 나타날 수 있다고 해요. 잠들기 세시간 전에 드시는걸 추천드려요! 어머! 가스 밸브를 확인하셨나요? 외출 전에는 반드시 가스 밸브를 잠가야 화재를 예방할 수 있답니다.,,,,,
1009,'2021-08-09 11:41:46,냉장고,냉장고정리,냉장고 정리하기,M,,"식재료 분류에 따라 정리하는 것만으로도, 냉장고 냄새를 줄일 수 있대요",,,,,
1009,'2021-08-09 11:53:40,변기,용변,화장실 이용,M,,너무 더운 날 외출 시에는 모자를 챙기는 걸 추천드립니다!,,,,,
1009,'2021-08-09 12:27:00,냉장고,음식출납,음식 꺼내기,M,,우리 몸 뇌의 모양을 닮은 호두를 간식으로 자주 드신다면 치매 예방에 도움이 된다고해요.,,,,,
1009,'2021-08-09 12:37:00,식사 판단,간식,간식 먹기,M,,"고소한 흑미차 만드는 방법 알려드릴게요! 흑미를 깨끗이 씻은 후, 물기를 날려주면서 프라이팬에 볶아주세요. 쌀알이 터지기 시작하면 불을 끄고 뜨거운 물에 넣어서 골고루 섞어주시면 된답니다! 그게 바아로 흑미차인거에요!",에어키 가네,,,,
1009,'2021-08-09 14:03:44,부동,휴식,취미활동,,,,,,,,
1009,'2021-08-09 22:19:08,부동,취침,수면,,,,,,,,
