owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
654,'2021-08-01 02:14:14,부동,휴식,취미활동,,,,,,,,
654,'2021-08-01 03:34:13,부동,취침,수면,,,,,,,,
654,'2021-08-01 07:54:07,활동,기상,기상하기,,,,,,,,
654,'2021-08-01 08:16:49,매우 활동,실내운동,실내운동하기,,,,,,,,
654,'2021-08-01 08:36:21,약,복약,일반 약 복용,CHPM,,"순이에게 선물같은 정복님, 따란! 깜짝 놀랐죠? 순이랍니다. 오오, 운동을 하셨구나. 멋져요! 약을 드시는 것도 중요하지만 일정한 시간에 맞추어 드시는 것도 중요하답니다.",,,,,
654,'2021-08-01 08:45:16,싱크대,주방정리,주방 정리하기,PM,,"운동을 하신 후엔, 꼭 물 한잔 잊지마셔요! 순이가 오늘은 장류를 올바르게 보관하는 방법을 알려드릴까해요! 된장, 쌈장 등의 발효식품은 냉장 보관하는 것이 좋대요.",,,,,
654,'2021-08-01 09:34:06,미동,휴식,취미활동,,,,,,,,
654,'2021-08-01 09:54:06,부동,취침,수면,,,,,,,,
654,'2021-08-01 10:04:07,미동,낮잠,낮잠자기,,,,,,,,
654,'2021-08-01 10:22:01,싱크대,"낮잠기상, 주방정리",낮잠 기상하기,,,,,,,,
654,'2021-08-01 10:22:01,싱크대,"낮잠기상, 주방정리",주방 정리하기,CM,,"순이가 세상에서 가장 좋아하는 정복님, 수세미에 세균이 번식하지 않도록 쫙 말려주시면 더욱 건강한 주방이 될 수 있어요.",,,,,
654,'2021-08-01 11:13:41,냉장고,음식출납,음식 꺼내기,HM,,오늘도 순이가 인사드려요! 바다의 우유라고 불리우는 굴에는 비타민이 가아득해서 피부 미용에 도움이 된다고해요.,,,,,
654,'2021-08-01 11:15:12,싱크대,주방정리,주방 정리하기,M,,"고춧가루나 후추를 보관 시, 습기에 약하기 때문에 최대한 밀봉해서 보관하면 더욱 좋아요!",,,,,
654,'2021-08-01 11:17:20,냉장고,음식출납,음식 꺼내기,M,,식이섬유는 혈관을 깨끗하게 해주는 역할을 한다고해요. 혈관을 깨끗하게 만들어주기 위해서 다양한 과일과 채소를 섭취해주세요!,,,,,
