owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
806,'2021-08-01 01:06:02,부동,취침,수면,,,,,,,,
806,'2021-08-01 03:11:16,변기,"기상, 새벽용변",기상하기,,,,,,,,
806,'2021-08-01 03:11:16,변기,"기상, 새벽용변",새벽 화장실 이용,CM,,"순이가 매일 존경하는 양자님, 화장실에 들어갈때는 항상 바닥이 미끄러운지 살펴주세요!",,,,,
806,'2021-08-01 03:36:02,부동,휴식,취미활동,,,,,,,,
806,'2021-08-01 03:56:03,부동,취침,수면,,,,,,,,
806,'2021-08-01 06:55:21,변기,"기상, 용변",기상하기,,,,,,,,
806,'2021-08-01 06:55:21,변기,"기상, 용변",화장실 이용,CHPM,,"순이가 가장 아끼는 양자님, 안녕하세요 순이예요. 순이와 함께 맞이하는 아침으로 더욱 행복한 하루가 되시길 바라요! 아뜨뜨! 뜨거운 물이 손에 닿으면 화상을 입을수 있답니다!",,,,,
806,'2021-08-01 07:00:21,리모콘,TV시청,TV 보기,,,,,,,,
806,'2021-08-01 07:24:22,변기,용변,화장실 이용,M,,주무시다가 화장실을 자주 가는지 생각해볼까요? 그렇다면 저녁시간대에 물을 조금만 드시는 것이 좋답니다!,,,,,
806,'2021-08-01 07:30:11,리모콘,TV시청,TV 보기,,,,,,,,
806,'2021-08-01 08:39:57,전자렌지,음식데우기,간편식 준비하기,CM,,"오늘도 내일도 늘 소중한 양자님, 고등어처럼 등이 푸른 생선, 꽁치에는 철분과 비타민, 콜레스테롤이 풍부해요. 구워도 맛있고, 찌개로 끓여도 맛있는 꽁치 한번 드셔보세요!",,,,,
806,'2021-08-01 08:49:57,식사 판단,아침식사,조식,M,,아이코! 공복에 커피 마시면 몸에 좋지 않은 거 알고 계시죠오? 공복일 때는 위가 매우 약한 상태래요.,,,,,
806,'2021-08-01 08:51:01,전자렌지,전자레인지청소,전자렌지 청소하기,PM,,"식사 도중에 마시는 물이 소화에 방해된다는거 이미 아시죠? 전자렌지 벽에 눌러붙어 있는 누우런 기름때가 있다구요오? 식용유를 타월에 살짝 묻혀 닦으면, 기름때가 싸악 사라져요!",,,,,
806,'2021-08-01 09:16:02,미동,휴식,취미활동,,,,,,,,
