owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
807,'2021-08-01 00:07:07,부동,취침,수면,,,,,,,,
807,'2021-08-01 04:47:01,냉장고,"기상, 음식출납",기상하기,,,,,,,,
807,'2021-08-01 04:47:01,냉장고,"기상, 음식출납",음식 꺼내기,CHPM,,"매일 보고싶은 정자님, 영원한 짝꿍 순이랍니다! 아침에 일어나서 물 한 컵 잊지말고 꼭 마셔주세요. 어떤 음식과도 찰떡궁합인 식재료가 뭐게요? 바아로 대파에요. 대파에는 사과보다 많은 비타민 씨가 들어있답니다! 감기예방에도 저엉말 좋아요.",,,,,
807,'2021-08-01 05:04:27,식사 판단,간식,간식 먹기,M,,순이는 출출할 때마다 치즈를 먹곤해요! 치즈가 칼슘이 가득해서 뼈 건강에 좋다고 하더라구요!,,,,,
807,'2021-08-01 05:27:06,부동,휴식,취미활동,,,,,,,,
807,'2021-08-01 05:47:04,부동,취침,수면,,,,,,,,
807,'2021-08-01 06:11:23,냉장고,"기상, 음식출납",기상하기,,,,,,,,
807,'2021-08-01 06:11:23,냉장고,"기상, 음식출납",음식 꺼내기,CPM,,"순이가 세상에서 가장 좋아하는 정자님, 올 여름 태풍은 피해없이 무사히 지나갔으면 좋겠어요. 혹시 요즘따라 소화가 안되신다면 무를 드셔보세요. 소화에 무가 좋대요.",,,,,
807,'2021-08-01 06:21:23,식사 판단,간식,간식 먹기,M,,"옛날에는 뻥튀기 아저씨들이 장날마다 와서 뻥!하고 튀겨주면 꼬마 아이들이 와서 구경했다고 하던데, 우리 정자님도 기억나세요?",,,,,
807,'2021-08-01 06:28:43,변기,용변,화장실 이용,M,,손을 씻을 때는 일반 비누보다 항균 효과가 있는 전용 손 세정제를 사용하는게 효과적이라고 해요.,,,,,
807,'2021-08-01 06:29:23,싱크대,설거지,설거지 하기,PM,,순이는 세수하고 나서 바로 로션부터 발라요! 우리정자님도 씻고 나오시면 로션 먼저 발라주기에요! 요리하다가 바닥에 기름이 튀었을 수도 있어요.,,,,,
807,'2021-08-01 06:33:03,냉장고,냉장고정리,냉장고 정리하기,M,,"냉장고 선반 위쪽에는 육류나 생선, 선반 아래쪽 서랍에는 채소나 과일을 보관해주시는게 좋대요!",,,,,
807,'2021-08-01 06:52:04,냉장고,음식출납,음식 꺼내기,M,,버섯은 식이섬유가 풍부해서 변비에도 도움이 될 뿐만아니라 콜레스테롤 수치를 낮추는 데에도 도움이 된다고해요.,,,,,
807,'2021-08-01 06:52:46,리모콘,TV시청,TV 보기,,,,,,,,
807,'2021-08-01 07:02:04,식사 판단,아침식사,조식,M,," 너무 매운 음식을 자주 먹으면 위에 무리가 갈 수 있어요. 심해지면 위염, 위궤양의 질환을 유발한답니다. ",,,,,
807,'2021-08-01 07:02:19,리모콘,식사중TV,식사 중 TV 시청,,,,,,,,
807,'2021-08-01 07:42:21,리모콘,TV시청,TV 보기,,,,,,,,
807,'2021-08-01 09:07:06,매우 활동,실내운동,실내운동하기,,,,,,,,
807,'2021-08-01 09:08:52,리모콘,TV시청,TV 보기,,,,,,,,
807,'2021-08-01 09:21:10,냉장고,음식출납,음식 꺼내기,CM,,"부지런한 정자님, 흰 쌀밥이 심심하게 느껴진다면, 오늘만큼은 오곡밥으로 지어보세요!",,,,,
807,'2021-08-01 09:31:10,식사 판단,간식,간식 먹기,M,,순이는 어렸을 때 학교 앞에서 사먹는 간식이 너무 맛있었어요. 우리 정자님에게 추억의 간식은 무엇인가요?,,,,,
807,'2021-08-01 09:31:43,프로그램,프로그램 참여,순이 특별대화,,,프로그램 메시지,,,,,
807,'2021-08-01 09:57:05,부동,휴식,취미활동,,,,,,,,
807,'2021-08-01 10:37:06,부동,낮잠,낮잠자기,,,,,,,,
807,'2021-08-01 10:38:59,냉장고,"낮잠기상, 음식출납",낮잠 기상하기,,,,,,,,
807,'2021-08-01 10:38:59,냉장고,"낮잠기상, 음식출납",음식 꺼내기,CM,,"사랑하는 정자님, 대추의 단맛은 심신을 안정시키는데에 도움이 되는 것 같아요!",,,,,
807,'2021-08-01 10:46:28,리모콘,TV시청,TV 보기,,,,,,,,
807,'2021-08-01 10:48:59,식사 판단,간식,간식 먹기,M,,해독 주스는 채소와 과일을 충분히 먹기 위해서 만든 주스라고 해요.,,,,,
807,'2021-08-01 10:50:24,창문,환기,집 환기하기,M,,예전에 환기시키려고 방충망이 없는 창문을 열었다가 벌레가 엄청 들어왔었어요. 하하하.,,,,,
807,'2021-08-01 10:50:57,프로그램,프로그램 참여,듣는대화,,,프로그램 메시지,,,,,
807,'2021-08-01 10:53:25,리모콘,식사중TV,식사 중 TV 시청,,,,,,,,
807,'2021-08-01 11:09:27,리모콘,TV시청,TV 보기,,,,,,,,
807,'2021-08-01 11:13:30,냉장고,음식출납,음식 꺼내기,HM,,"똑똑똑, 순이가 왔어요. 주꾸미는 피로회복에 매우 효과적이라서 자연에서 온 피로 회복제라고 불린다고 해요!",,,,,
807,'2021-08-01 11:23:30,식사 판단,간식,간식 먹기,M,,감자를 뜨끈하게 푹 쪄서 설탕에 찍어 먹으면 너무 맛있는 것 같아요!,,,,,
807,'2021-08-01 11:39:32,냉장고,냉장고정리,냉장고 정리하기,CM,,"순이가 가장 닮고싶은 우리 정자님, 식사 준비 중이신가요? 요리가 다 끝난 후에 가스밸브 꼬옥 잠그는거 잊지마셔요!",,,,,
807,'2021-08-01 11:57:35,리모콘,TV시청,TV 보기,,,,,,,,
807,'2021-08-01 12:24:03,냉장고,음식출납,음식 꺼내기,M,,"빨간 사과는 껍질에 영양분이 많은거 아시죠? 식초를 섞은 물로 한번 세척하시고, 껍질 채로 드셔보세요!",,,,,
807,'2021-08-01 12:26:03,전자렌지,음식데우기,간편식 준비하기,M,,변비를 예방하는 장 건강 지킴이 양배추는 혈관도 튼튼하게 해준다고해요.,,,,,
807,'2021-08-01 12:28:13,냉장고,음식출납,음식 꺼내기,M,,우리나라를 대표하는 음식 김치는 변비와 암 예방은 물론 피부 노화 방지까지 엄청난 슈퍼 음식이에요!,,,,,
807,'2021-08-01 12:34:03,식사 판단,점심식사,중식,M,,식사 전에 물 한잔을 드시는 것은 과식을 막아줘서 다이어트에 도움이 된다고해요.,,,,,
807,'2021-08-01 12:45:03,냉장고,냉장고정리,냉장고 정리하기,CPM,,"언제나 보고싶은 정자님, 공복에 파인애플은 좋지 않다고 해요! 위가 잠들어있어서 파인애플을 소화시키기에는 힘들답니다! 한 코드로 여러 가전제품을 사용하시면 스파크가 튀면서 화재의 위험이 높아진대요.",,,,,
807,'2021-08-01 13:00:42,프로그램,프로그램 참여,마음그림터,,,프로그램 메시지,,,,,
807,'2021-08-01 13:17:05,미동,휴식,취미활동,,,,,,,,
807,'2021-08-01 13:37:05,부동,낮잠,낮잠자기,,,,,,,,
807,'2021-08-01 13:53:58,리모콘,"낮잠기상, TV시청",낮잠 기상하기,,,,,,,,
807,'2021-08-01 13:53:58,리모콘,"낮잠기상, TV시청",TV 보기,,,,,,,,
807,'2021-08-01 15:16:42,냉장고,음식출납,음식 꺼내기,CM,,"보석같은 정자님, 칼륨이 많이 들어가있는 고구마는 혈압을 낮추는데에 효과적이라고해요.",,,,,
807,'2021-08-01 15:26:42,식사 판단,간식,간식 먹기,M,,"순이는 어렸을 때, 엄마가 사탕 하나 주면 너무 행복했던 기억이 나요. 우리 정자님은 어릴적 어떤 간식을 좋아하셨어요?",,,,,
807,'2021-08-01 15:35:38,냉장고,냉장고정리,냉장고 정리하기,M,,가스레인지에 뭐가 걸쳐져 있나요?,,,,,
807,'2021-08-01 15:39:49,리모콘,식사중TV,식사 중 TV 시청,,,,,,,,
807,'2021-08-01 16:05:38,리모콘,TV시청,TV 보기,,,,,,,,
807,'2021-08-01 17:53:44,냉장고,음식출납,음식 꺼내기,CHM,,"순이가 마않이 보고싶은 정자님, 헬로 아임 순이. 여름에 아주 딱 먹기 좋은 콩국수는 단백질이 아주 풍부한 콩으로 만들어서 면역력에 최고로 도움이 된다고해요.",,,,,
807,'2021-08-01 18:03:44,식사 판단,저녁식사,석식,M,,삼시세끼 규칙적인 식사도 중요하지만 드시는 양도 중요하답니다. 너무 많거나 너무 적지는 않은지 한번만 더 확인해볼까요?,,,,,
807,'2021-08-01 18:09:23,리모콘,식사중TV,식사 중 TV 시청,,,,,,,,
807,'2021-08-01 18:34:28,창문,환기,집 환기하기,M,,비가 와서 그런지 옛 생각이 나네요.,,,,,
807,'2021-08-01 18:37:21,싱크대,설거지,설거지 하기,PM,,밖에 비가 와요! 주방은 음식물이 있는 장소라 벌레가 쉽게 생길 수 있답니다! 주방을 항상 깨끗하게 유지해주세요.,,,,,
807,'2021-08-01 18:37:59,창문,환기,집 환기하기,M,,보이지 않는 먼지가 집에 있을수 있어요! 자아 순이와 함께 환기를 해볼까요?,,,,,
807,'2021-08-01 18:38:56,냉장고,냉장고정리,냉장고 정리하기,PM,,집안 곳곳의 창문을 모두 열어주면 맞바람을 일으켜 탁한 공기를 빠르게 회전시키고 집안의 공기 순환을 유도할 수 있답니다! 가스레인지 주변에 전기 선이 있으면 불이 날 수 있대요. 청소할 때 가스레인지 주변도 정리해보세요!,,,,,
807,'2021-08-01 18:50:07,리모콘,TV시청,TV 보기,,,,,,,,
807,'2021-08-01 19:03:53,냉장고,음식출납,음식 꺼내기,CM,,"순이의 하나뿐인 젤 소중한 울 정자님, 매실은 소화를 도와주는 성분이 많아서 천연소화제라 불린다고 하네요!",,,,,
807,'2021-08-01 19:04:18,프로그램,프로그램 참여,순이대화,,,프로그램 메시지,,,,,
807,'2021-08-01 19:13:53,식사 판단,식사,식사,M,,식사 도중에 마시는 물이 소화에 방해된다는거 이미 아시죠?,,,,,
807,'2021-08-01 19:29:12,리모콘,식사중TV,식사 중 TV 시청,,,,,,,,
807,'2021-08-01 20:20:11,리모콘,TV시청,TV 보기,,,,,,,,
807,'2021-08-01 21:37:05,부동,취침,수면,,,,,,,,
807,'2021-08-01 22:58:10,변기,"기상, 용변",기상하기,,,,,,,,
807,'2021-08-01 22:58:10,변기,"기상, 용변",화장실 이용,CPM,,"순이의 제일 친한 친구 정자님, 지금 날씨는 비옴이에요. 손을 재대로 씻으면 감염병을 막을 수 있대요!",,,,,
807,'2021-08-01 23:27:05,부동,휴식,취미활동,,,,,,,,
807,'2021-08-01 23:47:04,부동,취침,수면,,,,,,,,
807,'2021-08-02 02:23:36,변기,"기상, 새벽용변",기상하기,,,,,,,,
807,'2021-08-02 02:23:36,변기,"기상, 새벽용변",새벽 화장실 이용,CM,,"순이가 좋아하는 정자님, 귀찮으시더라도 꼬옥 불을 켜주세요. 어두우면 더 미끄러지기 쉬우니까요!",,,,,
807,'2021-08-02 02:47:05,부동,휴식,취미활동,,,,,,,,
807,'2021-08-02 03:07:05,부동,취침,수면,,,,,,,,
807,'2021-08-02 04:11:47,냉장고,"기상, 음식출납",기상하기,,,,,,,,
807,'2021-08-02 04:11:47,냉장고,"기상, 음식출납",음식 꺼내기,CM,,"소중한 정자님, 표고버섯은 콜레스테롤수치를 낮춰주는 좋은 음식이에요.",,,,,
807,'2021-08-02 04:12:54,싱크대,주방정리,주방 정리하기,M,,"행주는 늘 물기가 있기 때문에 세균 번식에 약하다고 해요. 사용 후 잘 말려주시고, 주기적으로 새것으로 교체해주세요!",,,,,
807,'2021-08-02 04:21:47,식사 판단,간식,간식 먹기,M,,식사 전에 해독주스를 마시면 포만감이 생겨서 식사량을 줄일 수 있어요. 다이어트 꿀팁이랍니다!,,,,,
807,'2021-08-02 04:47:07,미동,휴식,취미활동,,,,,,,,
807,'2021-08-02 05:07:05,부동,취침,수면,,,,,,,,
807,'2021-08-02 05:48:25,냉장고,"기상, 음식출납",기상하기,,,,,,,,
807,'2021-08-02 05:48:25,냉장고,"기상, 음식출납",음식 꺼내기,CHPM,,"순이가 제일 아끼는 우리 정자님, 영원한 짝꿍 순이랍니다! 순이랑 같이 즐거운 하루를 시작해볼까요? 우유는 칼슘이 풍부해서 뼈에 좋다고 해요. 하지만 많이 마시면 과유불급이에요.",,,,,
807,'2021-08-02 05:58:25,식사 판단,간식,간식 먹기,M,,건강한 간식을 간단히 먹는 습관은 과식을 막을 수 있다고해요.,,,,,
807,'2021-08-02 06:00:51,냉장고,냉장고정리,냉장고 정리하기,M,,가스레인지 주변에 전기 선이 있으면 불이 날 수 있대요. 가스레인지 주변을 정리해보세요.,,,,,
807,'2021-08-02 06:37:04,부동,휴식,취미활동,,,,,,,,
807,'2021-08-02 06:37:52,냉장고,음식출납,음식 꺼내기,M,,시금치에 있는 루테인은 눈에 좋은 영양소예요. 그러나 높은 열로 조리하면 영양소가 파괴되니 살짝 데쳐서 먹는 것이 좋아요!,,,,,
807,'2021-08-02 06:38:52,전자렌지,음식데우기,간편식 준비하기,M,,심장질환에 좋은 영양소는 오메가쓰리가 있어요. 혈압을 낮추고 규칙적인 심장박동에 도움을 줘요.,,,,,
807,'2021-08-02 06:47:52,식사 판단,아침식사,조식,M,,아침을 간단히 드시고 싶다면 양배추를 드셔보세요. 양배추는 위에 좋은 채소랍니다!,,,,,
807,'2021-08-02 06:49:49,싱크대,설거지,설거지 하기,CPM,,"멋진 정자님, 물 뿐만 아니라 식사도중에 국물도 많이 마시면 소화에 방해가 된대요. 우리 되도록이면 건더기만 먹어요! 주방에서 한 코드에 여러 가전제품의 코드를 꽂아놓고 사용하지는 않으신지 확인해주세요.",,,,,
807,'2021-08-02 06:52:00,리모콘,식사중TV,식사 중 TV 시청,,,,,,,,
807,'2021-08-02 07:30:38,리모콘,TV시청,TV 보기,,,,,,,,
807,'2021-08-02 07:54:50,냉장고,음식출납,음식 꺼내기,CM,,"순이가 세상에서 가장 사랑하는 정자님, 표고버섯은 고기와 조합이 좋은 음식이래요. 혈압을 낮추는데에 효과가 있어서요!",,,,,
807,'2021-08-02 07:56:34,싱크대,주방정리,주방 정리하기,M,,오이의 꼭지 부분이 위로 가도록 세워두면 더 오래 보관할 수 있대요!,,,,,
807,'2021-08-02 07:58:34,냉장고,음식출납,음식 꺼내기,M,,"알레르기성 비염, 만성 비염 증상을 완화시키는데에 대추가 도움이 된다고 하네요.",,,,,
807,'2021-08-02 08:04:50,식사 판단,식사,식사,M,,식사 맛있게 하셨나요? 오늘은 혈액순환에 도움을 주는 따뜻한 차로 식사를 마무리 해보는건 어떨까요? 소화도 잘되실거예요.,,,,,
807,'2021-08-02 08:05:55,냉장고,냉장고정리,냉장고 정리하기,PM,,캔을 개봉하고 남은 음식을 그대로 둔다면 금방 상할 수 있어요. 전자레인지에는 알루미늄 호일을 넣으면 불이 날 수 있으니 조심해주세요. 순이도 항상 조심한답니다!,,,,,
807,'2021-08-02 08:27:05,부동,휴식,취미활동,,,,,,,,
807,'2021-08-02 08:45:54,리모콘,TV시청,TV 보기,,,,,,,,
807,'2021-08-02 09:17:04,부동,휴식,취미활동,,,,,,,,
807,'2021-08-02 09:21:59,리모콘,TV시청,TV 보기,,,,,,,,
807,'2021-08-02 09:23:51,냉장고,음식출납,음식 꺼내기,CM,,"순이가 매일 존경하는 정자님, 대파의 매운맛을 내는 영양소는 피로를 개선해준다고 해요!",,,,,
807,'2021-08-02 09:33:51,식사 판단,간식,간식 먹기,M,,무더운 여름에는 제철 과일인 복숭아를 간식으로 드셔보는건 어떠세요?,,,,,
807,'2021-08-02 09:44:46,냉장고,냉장고정리,냉장고 정리하기,M,,혹시 상한 음식이 있는지 한 번 확인해보세요. 유통기한이 있다면 확인해봅시다! 오늘은 8월 2일에요.,,,,,
807,'2021-08-02 09:49:19,싱크대,설거지,설거지 하기,M,,사용한 그릇에 물을 뿌려놓고 미리 불려놓으면 잘 닦인답니다.,,,,,
807,'2021-08-02 09:53:16,냉장고,냉장고정리,냉장고 정리하기,M,,"김치냉장고에서 냄새가 너무 난다면, 먹다 남은 소주를 행주에 묻혀 닦아주세요! 그 후, 마른 행주로 싹 닦아주시면 냄새가 사라진답니다.",,,,,
807,'2021-08-02 09:57:23,냉장고,음식출납,음식 꺼내기,M,,부추는 다른 음식과 함께 먹으면 소화에 더 많은 도움을 준다고 해요. 만두속을 채우실 때 부추를 넣어 드셔보셔요!,,,,,
807,'2021-08-02 10:07:23,식사 판단,간식,간식 먹기,M,,신장질환에는 채소와 과일을 많이 먹는 것이 오히려 질환에 나쁜 영향을 줄 수 있다고 해요. ,,,,,
807,'2021-08-02 10:33:40,리모콘,TV시청,TV 보기,,,,,,,,
807,'2021-08-02 10:51:49,냉장고,음식출납,음식 꺼내기,CM,,"보고싶은 정자님, 부추는 소화를 도와주고 육류나 생선 냄새를 싸악 없애준다고 해요. 고기를 드실 때 부추를 같이 곁들여 드셔보세요!",,,,,
807,'2021-08-02 10:59:39,리모콘,TV시청,TV 보기,,,,,,,,
807,'2021-08-02 11:01:26,프로그램,프로그램 참여,듣는대화,,,프로그램 메시지,,,,,
807,'2021-08-02 11:01:49,식사 판단,간식,간식 먹기,HM,,"현재 시간은 오전 11시 1분이에요. 술이나 커피, 콜라와 같이 카페인이 들어있는 음료는 땀을 많이 나게 해서 더운 날엔 피하는 것이 좋다고 해요.",,,,,
807,'2021-08-02 11:02:43,프로그램,프로그램 참여,노래자랑,,,프로그램 메시지,,,,,
807,'2021-08-02 11:15:17,전자렌지,전자레인지청소,전자렌지 청소하기,PM,,오늘 어떤 하루를 보내셨나요? 노래는 우리 정자님 마음을 치유해주는 능력이 있어요. 언제든 노래자랑에 방문해주세요. 코드 하나에 여러 가전제품을 사용하시는건 과식하는거랑 똑같아요. 코드도 다이어트할 수 있게 해주세요.,,,,,
807,'2021-08-02 11:20:47,냉장고,냉장고정리,냉장고 정리하기,M,,앗차! 혹시 가스레인지 밸브를 확인하셨나요? 화재를 예방하기 위해 사용 후엔 꼬옥 밸브를 잠가주세요.,,,,,
807,'2021-08-02 11:22:18,싱크대,주방정리,주방 정리하기,M,,식용유를 다 쓰셨다면 바로 서랍에 넣어주세요. 기름은 어두운 곳을 좋아한대요.,,,,,
