owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
535,'2021-08-01 00:05:03,부동,취침,수면,,,,,,,,
535,'2021-08-01 03:22:55,싱크대,"기상, 주방정리",기상하기,,,,,,,,
535,'2021-08-01 03:22:55,싱크대,"기상, 주방정리",주방 정리하기,,,,,,,,
535,'2021-08-01 03:45:02,부동,휴식,취미활동,,,,,,,,
535,'2021-08-01 04:05:03,부동,취침,수면,,,,,,,,
535,'2021-08-01 04:37:27,싱크대,"기상, 주방정리",기상하기,,,,,,,,
535,'2021-08-01 04:37:27,싱크대,"기상, 주방정리",주방 정리하기,,,,,,,,
535,'2021-08-01 05:25:03,부동,휴식,취미활동,,,,,,,,
535,'2021-08-01 05:40:01,싱크대,주방정리,주방 정리하기,,,,,,,,
535,'2021-08-01 05:49:08,냉장고,음식출납,음식 꺼내기,,,,,,,,
535,'2021-08-01 05:59:08,식사 판단,간식,간식 먹기,,,,,,,,
535,'2021-08-01 06:06:04,매우 활동,외출,외출하기,,,,,,,,
535,'2021-08-01 11:25:02,부동,귀가,귀가하기,,,,,,,,
535,'2021-08-01 11:35:03,매우 활동,실내운동,실내운동하기,,,,,,,,
535,'2021-08-01 14:25:02,미동,휴식,취미활동,,,,,,,,
535,'2021-08-01 14:45:42,활동,외출,외출하기,,,,,,,,
535,'2021-08-01 15:53:53,약,"귀가, 복약",귀가하기,,,,,,,,
535,'2021-08-01 15:53:53,약,"귀가, 복약",일반 약 복용,HPM,,똑똑 계세요? 순이 왔어요. 기분이 좋아보이세요. 외출 잘 다녀오셨나봐요! 집에 오셨으니 꼭 손을 씻어줘야 한답니다. 전문가들은 목이 마르지 않더라도 하루 여덟잔 내외의 물은 꼭 마시도록 권장한대요!,,,,,
535,'2021-08-01 15:59:37,매우 활동,실내운동,실내운동하기,,,,,,,,
