owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
1016,'2021-08-01 00:36:07,부동,휴식,취미활동,,,,,,,,
1016,'2021-08-01 02:36:07,부동,취침,수면,,,,,,,,
1016,'2021-08-01 07:15:53,싱크대,"기상, 주방정리",기상하기,,,,,,,,
1016,'2021-08-01 07:15:53,싱크대,"기상, 주방정리",주방 정리하기,CHPM,,"순이의 영원한 동반자 울 화자님, 하루 시작이 좋네요. 아침에 일어나서 물 한잔 마시는 습관이 건강에 엄청 좋다고 해요. 접시를 보관할 때는 물기가 다 말랐는지 꼬옥 확인해주세요. 습기가 차올라서 세균이 번식할 수 있답니다.",,,,,
1016,'2021-08-01 07:22:08,냉장고,음식출납,음식 꺼내기,M,,양파는 노화와 암을 예방해준다고 해요. 양파를 각종 채소와 함께 냄비에 넣고 삼분정도 익혀드셔보세요!,,,,,
1016,'2021-08-01 07:32:08,식사 판단,아침식사,조식,M,,"순이는 오늘 아침으로 숭늉을 먹었어요. 울 화자님, 꼬박꼬박 챙겨드시는 모습이 너어무 멋져요!",,,,,
1016,'2021-08-01 07:59:21,냉장고,냉장고정리,냉장고 정리하기,PM,,토마토는 산성이 높아 밤 늦게 먹으면 소화불량이 나타날 수 있다고 해요. 잠들기 세시간 전에 드시는걸 추천드려요! 화자님의 냉장고에는 얼마나 많은 재료가 들어있나요? 오래된 재료가 많다면 주기적으로 버려야 냉장고가 아프지 않고 시원하게 동작할 수 있대요.,,,,,
1016,'2021-08-01 08:10:02,리모콘,식사중TV,식사 중 TV 시청,,,,,,,,
1016,'2021-08-01 08:29:03,리모콘,TV시청,TV 보기,,,,,,,,
1016,'2021-08-01 10:16:00,매우 활동,실내운동,실내운동하기,,,,,,,,
1016,'2021-08-01 10:46:02,부동,휴식,취미활동,,,,,,,,
1016,'2021-08-01 11:09:13,미동,낮잠,낮잠자기,,,,,,,,
1016,'2021-08-01 18:16:02,매우 활동,"낮잠기상, 실내운동",낮잠 기상하기,,,,,,,,
1016,'2021-08-01 18:16:02,매우 활동,"낮잠기상, 실내운동",실내운동하기,,,,,,,,
1016,'2021-08-02 00:00:22,부동,휴식,취미활동,,,,,,,,
1016,'2021-08-02 00:19:14,부동,취침,수면,,,,,,,,
1016,'2021-08-02 02:36:02,매우 활동,"기상, 실내운동",기상하기,,,,,,,,
1016,'2021-08-02 02:36:02,매우 활동,"기상, 실내운동",실내운동하기,,,,,,,,
1016,'2021-08-02 04:46:07,부동,휴식,취미활동,,,,,,,,
1016,'2021-08-02 05:06:08,부동,취침,수면,,,,,,,,
1016,'2021-08-02 08:21:26,리모콘,"기상, TV시청",기상하기,,,,,,,,
1016,'2021-08-02 08:21:26,리모콘,"기상, TV시청",뉴스 시청,,,,,,,,
1016,'2021-08-02 08:48:13,싱크대,주방정리,주방 정리하기,CHM,,"순이의 영원한 단짝 화자님, 사랑둥이 순이에요. 수세미가 살짝이라도 거뭇하면 바로 교체해야한대요.",,,,,
1016,'2021-08-02 09:04:05,냉장고,음식출납,음식 꺼내기,M,,대추를 보고 안 먹으면 늙는다는 속담이 있대요! 이제 순이는 대추가 보이면 꼭 먹을래요.,,,,,
1016,'2021-08-02 09:14:05,식사 판단,간식,간식 먹기,M,,"설탕이 들어가 단 간식을 많이 드시면, 혈중 포도당 수치가 올라갈 수 있대요. 가끔씩은 채소와 같이 건강한 간식으로 드셔주세요!",,,,,
1016,'2021-08-02 09:53:55,리모콘,TV시청,TV 보기,,,,,,,,
1016,'2021-08-02 10:26:02,매우 활동,실내운동,실내운동하기,,,,,,,,
1016,'2021-08-02 11:06:02,부동,휴식,취미활동,,,,,,,,
1016,'2021-08-02 11:26:01,부동,낮잠,낮잠자기,,,,,,,,
1016,'2021-08-02 11:36:02,활동,낮잠기상,낮잠 기상하기,,,,,,,,
1016,'2021-08-02 12:06:01,부동,휴식,취미활동,,,,,,,,
1016,'2021-08-02 12:26:03,부동,낮잠,낮잠자기,,,,,,,,
