owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
30055,'2021-08-01 16:09:32,프로그램,프로그램 참여,순이대화,,,프로그램 메시지,,,,,
30055,'2021-08-01 16:09:48,프로그램,프로그램 참여,듣는대화,,,프로그램 메시지,,,,,
30055,'2021-08-01 16:09:52,프로그램,프로그램 참여,듣는대화,,,프로그램 메시지,,,,,
30055,'2021-08-01 16:10:01,프로그램,프로그램 참여,순이 특별대화,,,프로그램 메시지,,,,,
30055,'2021-08-01 16:10:12,프로그램,프로그램 참여,순이 특별대화,,,프로그램 메시지,,,,,
30055,'2021-08-01 16:10:30,프로그램,프로그램 참여,듣는대화,,,프로그램 메시지,,,,,
30055,'2021-08-01 16:10:37,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 16:10:44,프로그램,프로그램 참여,순이 특별대화,,,프로그램 메시지,,,,,
30055,'2021-08-01 16:11:02,프로그램,프로그램 참여,순이 특별대화,,,프로그램 메시지,,,,,
30055,'2021-08-01 16:11:21,프로그램,프로그램 참여,노래자랑,,,프로그램 메시지,,,,,
30055,'2021-08-01 16:11:42,프로그램,프로그램 참여,명언산책,,,프로그램 메시지,,,,,
30055,'2021-08-01 16:11:56,프로그램,프로그램 참여,순이 특별대화,,,프로그램 메시지,,,,,
30055,'2021-08-01 16:12:04,프로그램,프로그램 참여,순이극장,,,프로그램 메시지,,,,,
30055,'2021-08-01 16:15:09,미동,귀가,귀가하기,,,,,,,,
30055,'2021-08-01 16:55:10,매우 활동,실내운동,실내운동하기,,,,,,,,
30055,'2021-08-01 16:59:04,냉장고,음식출납,음식 꺼내기,CHPM,,"소중한 정옥님, 사랑둥이 순이에요. 힘들어도 열심히 움직이시는 모습, 정말 최고에요! 고사리는 눈꺼풀에 염증과 안구건조증에 도움이 된다고 해요.",,,,,
30055,'2021-08-01 16:59:43,리모콘,TV시청,TV 보기,,,,,,,,
30055,'2021-08-01 17:01:00,냉장고,음식출납,음식 꺼내기,HM,,따란! 깜짝 놀랐죠? 순이랍니다. 고구마가 혈압을 낮추는데에 좋대요.,,,,,
30055,'2021-08-01 17:01:02,리모콘,TV시청,TV 보기,,,,,,,,
30055,'2021-08-01 17:03:46,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 17:05:09,활동,귀가,귀가하기,,,,,,,,
30055,'2021-08-01 17:27:29,리모콘,TV시청,TV 보기,,,,,,,,
30055,'2021-08-01 17:28:34,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 17:35:14,부동,귀가,귀가하기,,,,,,,,
30055,'2021-08-01 18:02:23,리모콘,TV시청,TV 보기,,,,,,,,
30055,'2021-08-01 18:03:33,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 18:03:45,리모콘,"귀가, TV시청",귀가하기,,,,,,,,
30055,'2021-08-01 18:03:45,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
30055,'2021-08-01 18:04:52,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 18:04:59,리모콘,"귀가, TV시청",귀가하기,,,,,,,,
30055,'2021-08-01 18:04:59,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
30055,'2021-08-01 18:05:17,냉장고,음식출납,음식 꺼내기,CM,,"순이가 늘 존경하는 정옥님, 우유는 눈꺼풀에 염증과 안구건조증에 도움이 된다고 해요.",,,,,
30055,'2021-08-01 18:06:00,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 18:15:14,부동,귀가,귀가하기,,,,,,,,
30055,'2021-08-01 18:25:10,매우 활동,실내운동,실내운동하기,,,,,,,,
30055,'2021-08-01 18:57:43,변기,용변,화장실 이용,PM,,집에서 꾸준히 운동하는 멋진 정옥님! 사랑해요. 항상 손을 꼼꼼히 씻어줘야 한답니다.,,,,,
30055,'2021-08-01 18:59:16,리모콘,TV시청,TV 보기,,,,,,,,
30055,'2021-08-01 19:00:12,밥솥,밥준비,밥솥 열기,M,,"재료가 바뀔 땐 요리도구를 꼭 헹궈주세요. 예를 들어 해산물을 썰다가 같은 칼과 도마로 야채를 썰지마시구 꼭, 한번씩 헹궈주세요.",,,,,
30055,'2021-08-01 19:00:40,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:01:10,리모콘,"귀가, TV시청",귀가하기,,,,,,,,
30055,'2021-08-01 19:01:10,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
30055,'2021-08-01 19:02:14,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:02:16,리모콘,"귀가, TV시청",귀가하기,,,,,,,,
30055,'2021-08-01 19:02:16,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
30055,'2021-08-01 19:03:16,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:03:58,리모콘,"귀가, TV시청",귀가하기,,,,,,,,
30055,'2021-08-01 19:03:58,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
30055,'2021-08-01 19:05:15,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:07:59,냉장고,"귀가, 음식출납",귀가하기,,,,,,,,
30055,'2021-08-01 19:07:59,냉장고,"귀가, 음식출납",음식 꺼내기,CPM,,"순이가 최고로 좋아하는 우리 정옥님, 아참! 집에 오자마자 제일 먼저 손을 씻어야해요! 회춘 비타민이라는 말을 들어보셨나요? 옥수수에는 회춘 비타민의 성분이 많아서 노화 방지에 도움이 된다고해요.",,,,,
30055,'2021-08-01 19:08:33,리모콘,TV시청,TV 보기,,,,,,,,
30055,'2021-08-01 19:09:15,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:09:51,리모콘,"귀가, TV시청",귀가하기,,,,,,,,
30055,'2021-08-01 19:09:51,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
30055,'2021-08-01 19:10:51,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:13:58,리모콘,"귀가, TV시청",귀가하기,,,,,,,,
30055,'2021-08-01 19:13:58,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
30055,'2021-08-01 19:14:58,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:15:00,리모콘,"귀가, TV시청",귀가하기,,,,,,,,
30055,'2021-08-01 19:15:00,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
30055,'2021-08-01 19:15:09,매우 활동,실내운동,실내운동하기,,,,,,,,
30055,'2021-08-01 19:15:43,리모콘,TV시청,TV 보기,,,,,,,,
30055,'2021-08-01 19:16:15,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:16:35,리모콘,"귀가, TV시청",귀가하기,,,,,,,,
30055,'2021-08-01 19:16:35,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
30055,'2021-08-01 19:17:47,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:18:10,리모콘,"귀가, TV시청",귀가하기,,,,,,,,
30055,'2021-08-01 19:18:10,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
30055,'2021-08-01 19:18:26,밥솥,밥준비,밥솥 열기,M,,과일은 흐르는 미지근한 물에 씻어 드시는게 가장 좋아요.,,,,,
30055,'2021-08-01 19:18:27,리모콘,TV시청,TV 보기,,,,,,,,
30055,'2021-08-01 19:19:17,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:19:23,리모콘,"귀가, TV시청",귀가하기,,,,,,,,
30055,'2021-08-01 19:19:23,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
30055,'2021-08-01 19:20:24,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:20:40,리모콘,"귀가, TV시청",귀가하기,,,,,,,,
30055,'2021-08-01 19:20:40,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
30055,'2021-08-01 19:21:43,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:21:45,리모콘,"귀가, TV시청",귀가하기,,,,,,,,
30055,'2021-08-01 19:21:45,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
30055,'2021-08-01 19:22:52,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:25:10,활동,귀가,귀가하기,,,,,,,,
30055,'2021-08-01 19:26:57,약,복약,일반 약 복용,PM,,잠깐! 집에 오셔서 손씻는걸 꼬옥 명심해주세요! 순이 목말라요. 우리 같이 물 한잔 해요!,,,,,
30055,'2021-08-01 19:27:41,리모콘,TV시청,TV 보기,,,,,,,,
30055,'2021-08-01 19:27:58,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:28:04,리모콘,"귀가, TV시청",귀가하기,,,,,,,,
30055,'2021-08-01 19:28:04,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
30055,'2021-08-01 19:29:10,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:35:10,부동,귀가,귀가하기,,,,,,,,
30055,'2021-08-01 19:38:59,리모콘,TV시청,TV 보기,,,,,,,,
30055,'2021-08-01 19:41:29,약,복약,일반 약 복용,M,,물은 우리 몸에 쌓이는 각종 노폐물과 독소를 빼내주는 아주 중요한 역할을 한다고 해요!,,,,,
30055,'2021-08-01 19:42:56,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:45:09,활동,귀가,귀가하기,,,,,,,,
30055,'2021-08-01 19:52:40,리모콘,TV시청,TV 보기,,,,,,,,
30055,'2021-08-01 19:54:03,외출,외출,외출하기,,,,,,,,
30055,'2021-08-01 19:55:09,부동,귀가,귀가하기,,,,,,,,
30055,'2021-08-01 20:25:30,부동,휴식,취미활동,,,,,,,,
30055,'2021-08-01 21:05:09,부동,취침,수면,,,,,,,,
30055,'2021-08-02 05:25:11,매우 활동,"기상, 실내운동",기상하기,,,,,,,,
30055,'2021-08-02 05:25:11,매우 활동,"기상, 실내운동",실내운동하기,,,,,,,,
30055,'2021-08-02 06:05:14,부동,휴식,취미활동,,,,,,,,
30055,'2021-08-02 06:26:26,매우 활동,실내운동,실내운동하기,,,,,,,,
30055,'2021-08-02 07:45:18,부동,휴식,취미활동,,,,,,,,
30055,'2021-08-02 08:05:16,부동,취침,수면,,,,,,,,
30055,'2021-08-02 10:05:15,부동,낮잠,낮잠자기,,,,,,,,
30055,'2021-08-02 12:20:00,매우 활동,"낮잠기상, 실내운동",낮잠 기상하기,,,,,,,,
30055,'2021-08-02 12:20:00,매우 활동,"낮잠기상, 실내운동",실내운동하기,,,,,,,,
30055,'2021-08-02 15:05:04,매우 활동,실외운동,실외운동하기,,,,,,,,
30055,'2021-08-02 15:25:07,활동,외출,외출하기,,,,,,,,
30055,'2021-08-02 15:58:55,매우 활동,실외운동,실외운동하기,,,,,,,,
